source,source_name,target,target_name,troncal,id_trazado,weight_distance_m,tipo_via
734,Estacion_110,747,Estacion_123,Caracas Sur,TZ012,0.0,1
734,Estacion_110,728,Estacion_104,Caracas Sur,TZ012,0.0,1
728,Estacion_104,734,Estacion_110,Caracas Sur,TZ012,0.0,1
731,Estacion_107,727,Estacion_103,Caracas Sur,TZ012,0.0,1
727,Estacion_103,731,Estacion_107,Caracas Sur,TZ012,0.0,1
726,Estacion_102,708,Estacion_84,Caracas Sur,TZ012,0.0,1
708,Estacion_84,726,Estacion_102,Caracas Sur,TZ012,0.0,1
710,Estacion_86,706,Estacion_82,Caracas Sur,TZ012,0.0,1
706,Estacion_82,710,Estacion_86,Caracas Sur,TZ012,0.0,1
706,Estacion_82,718,Estacion_94,Caracas Sur,TZ012,0.0,1
718,Estacion_94,706,Estacion_82,Caracas Sur,TZ012,0.0,1
717,Estacion_93,712,Estacion_88,Caracas Sur,TZ012,0.0,1
712,Estacion_88,717,Estacion_93,Caracas Sur,TZ012,0.0,1
712,Estacion_88,751,Estacion_127,Caracas Sur,TZ012,0.0,1
751,Estacion_127,712,Estacion_88,Caracas Sur,TZ012,0.0,1
751,Estacion_127,724,Estacion_100,Caracas Sur,TZ012,0.0,1
724,Estacion_100,751,Estacion_127,Caracas Sur,TZ012,0.0,1
723,Estacion_99,763,Estacion_139,Caracas Sur,TZ012,0.0,1
763,Estacion_139,723,Estacion_99,Caracas Sur,TZ012,0.0,1
762,Estacion_138,766,Estacion_142,Caracas Sur,TZ012,0.0,1
766,Estacion_142,762,Estacion_138,Caracas Sur,TZ012,0.0,1
766,Estacion_142,758,Estacion_134,Caracas Sur,TZ012,0.0,1
758,Estacion_134,766,Estacion_142,Caracas Sur,TZ012,0.0,1
695,Estacion_71,753,Estacion_129,Caracas Sur,TZ012,43.44304656493591,1
753,Estacion_129,695,Estacion_71,Caracas Sur,TZ012,43.44304656493591,1
765,Estacion_141,716,Estacion_92,Caracas Sur,TZ012,113.78846305947718,1
716,Estacion_92,765,Estacion_141,Caracas Sur,TZ012,113.78846305947718,1
730,Estacion_106,719,Estacion_95,Caracas Sur,TZ012,391.70317372166073,1
719,Estacion_95,730,Estacion_106,Caracas Sur,TZ012,391.70317372166073,1
756,Estacion_132,636,Estacion_12,Caracas Sur,TZ012,556.0920504632431,1
636,Estacion_12,756,Estacion_132,Caracas Sur,TZ012,556.0920504632431,1
636,Estacion_12,648,Estacion_24,Caracas Sur,TZ012,13.831989419390084,1
648,Estacion_24,636,Estacion_12,Caracas Sur,TZ012,13.831989419390084,1
635,Estacion_11,707,Estacion_83,Caracas Sur,TZ012,116.36012111711352,1
707,Estacion_83,635,Estacion_11,Caracas Sur,TZ012,116.36012111711352,1
663,Estacion_39,729,Estacion_105,Caracas Sur,TZ012,0.0,1
729,Estacion_105,663,Estacion_39,Caracas Sur,TZ012,0.0,1
729,Estacion_105,697,Estacion_73,Caracas Sur,TZ012,42.062063075509286,1
697,Estacion_73,729,Estacion_105,Caracas Sur,TZ012,42.062063075509286,1
704,Estacion_80,742,Estacion_118,Caracas Sur,TZ012,21.649806391329548,1
742,Estacion_118,704,Estacion_80,Caracas Sur,TZ012,21.649806391329548,1
746,Estacion_122,770,Estacion_146,Caracas Sur,TZ012,0.0,1
770,Estacion_146,746,Estacion_122,Caracas Sur,TZ012,0.0,1
759,Estacion_135,737,Estacion_113,Caracas Sur,TZ012,0.0,1
737,Estacion_113,759,Estacion_135,Caracas Sur,TZ012,0.0,1
705,Estacion_81,750,Estacion_126,Caracas Sur,TZ012,343.5682311636019,1
750,Estacion_126,705,Estacion_81,Caracas Sur,TZ012,343.5682311636019,1
750,Estacion_126,701,Estacion_77,Caracas Sur,TZ012,395.8888890988246,1
701,Estacion_77,750,Estacion_126,Caracas Sur,TZ012,395.8888890988246,1
701,Estacion_77,689,Estacion_65,Caracas Sur,TZ012,59.215647876063485,1
689,Estacion_65,701,Estacion_77,Caracas Sur,TZ012,59.215647876063485,1
661,Estacion_37,743,Estacion_119,Caracas Sur,TZ012,10.932612891401732,1
743,Estacion_119,661,Estacion_37,Caracas Sur,TZ012,10.932612891401732,1
732,Estacion_108,760,Estacion_136,Caracas Sur,TZ012,0.0,1
760,Estacion_136,732,Estacion_108,Caracas Sur,TZ012,0.0,1
760,Estacion_136,661,Estacion_37,NQS Sur,TZ011,736.8902019601077,1
661,Estacion_37,760,Estacion_136,NQS Sur,TZ011,736.8902019601077,1
689,Estacion_65,628,Estacion_4,NQS Sur,TZ011,506.6086184471483,1
628,Estacion_4,689,Estacion_65,NQS Sur,TZ011,506.6086184471483,1
626,Estacion_2,624,Estacion_0,NQS Sur,TZ011,0.0,1
624,Estacion_0,626,Estacion_2,NQS Sur,TZ011,0.0,1
637,Estacion_13,630,Estacion_6,NQS Sur,TZ011,0.0,1
630,Estacion_6,637,Estacion_13,NQS Sur,TZ011,0.0,1
630,Estacion_6,625,Estacion_1,NQS Sur,TZ011,0.0,1
625,Estacion_1,630,Estacion_6,NQS Sur,TZ011,0.0,1
625,Estacion_1,640,Estacion_16,NQS Sur,TZ011,0.0,1
640,Estacion_16,625,Estacion_1,NQS Sur,TZ011,0.0,1
653,Estacion_29,638,Estacion_14,NQS Sur,TZ011,0.0,1
638,Estacion_14,653,Estacion_29,NQS Sur,TZ011,0.0,1
638,Estacion_14,627,Estacion_3,NQS Sur,TZ011,0.0,1
627,Estacion_3,638,Estacion_14,NQS Sur,TZ011,0.0,1
627,Estacion_3,655,Estacion_31,NQS Sur,TZ011,0.0,1
655,Estacion_31,627,Estacion_3,NQS Sur,TZ011,0.0,1
654,Estacion_30,658,Estacion_34,NQS Sur,TZ011,0.0,1
658,Estacion_34,654,Estacion_30,NQS Sur,TZ011,0.0,1
656,Estacion_32,659,Estacion_35,NQS Sur,TZ011,0.0,1
659,Estacion_35,656,Estacion_32,NQS Sur,TZ011,0.0,1
667,Estacion_43,668,Estacion_44,NQS Sur,TZ011,0.0,1
668,Estacion_44,667,Estacion_43,NQS Sur,TZ011,0.0,1
686,Estacion_62,631,Estacion_7,NQS Sur,TZ011,0.0,1
631,Estacion_7,686,Estacion_62,NQS Sur,TZ011,0.0,1
631,Estacion_7,687,Estacion_63,NQS Sur,TZ011,0.0,1
687,Estacion_63,631,Estacion_7,NQS Sur,TZ011,0.0,1
687,Estacion_63,688,Estacion_64,NQS Sur,TZ011,0.0,1
688,Estacion_64,687,Estacion_63,NQS Sur,TZ011,0.0,1
721,Estacion_97,722,Estacion_98,NQS Sur,TZ011,0.0,1
722,Estacion_98,721,Estacion_97,NQS Sur,TZ011,0.0,1
735,Estacion_111,736,Estacion_112,NQS Sur,TZ011,0.0,1
736,Estacion_112,735,Estacion_111,NQS Sur,TZ011,0.0,1
749,Estacion_125,750,Estacion_126,NQS Sur,TZ011,0.0,1
750,Estacion_126,749,Estacion_125,NQS Sur,TZ011,0.0,1
750,Estacion_126,639,Estacion_15,NQS Sur,TZ011,0.0,1
639,Estacion_15,750,Estacion_126,NQS Sur,TZ011,0.0,1
639,Estacion_15,751,Estacion_127,NQS Sur,TZ011,0.0,1
751,Estacion_127,639,Estacion_15,NQS Sur,TZ011,0.0,1
751,Estacion_127,752,Estacion_128,NQS Sur,TZ011,0.0,1
752,Estacion_128,751,Estacion_127,NQS Sur,TZ011,0.0,1
639,Estacion_15,642,Estacion_18,Carrera 7,TZ020,0.0,2
642,Estacion_18,639,Estacion_15,Carrera 7,TZ020,0.0,2
641,Estacion_17,648,Estacion_24,Carrera 7,TZ020,0.0,2
648,Estacion_24,641,Estacion_17,Carrera 7,TZ020,0.0,2
646,Estacion_22,653,Estacion_29,Carrera 7,TZ020,0.0,2
653,Estacion_29,646,Estacion_22,Carrera 7,TZ020,0.0,2
661,Estacion_37,658,Estacion_34,Carrera 7,TZ020,0.0,2
658,Estacion_34,661,Estacion_37,Carrera 7,TZ020,0.0,2
656,Estacion_32,687,Estacion_63,Carrera 7,TZ020,0.0,2
687,Estacion_63,656,Estacion_32,Carrera 7,TZ020,0.0,2
687,Estacion_63,666,Estacion_42,Carrera 7,TZ020,0.0,2
666,Estacion_42,687,Estacion_63,Carrera 7,TZ020,0.0,2
667,Estacion_43,663,Estacion_39,Carrera 7,TZ020,0.0,2
663,Estacion_39,667,Estacion_43,Carrera 7,TZ020,0.0,2
663,Estacion_39,709,Estacion_85,Carrera 7,TZ020,0.0,2
709,Estacion_85,663,Estacion_39,Carrera 7,TZ020,0.0,2
709,Estacion_85,699,Estacion_75,Carrera 7,TZ020,0.0,2
699,Estacion_75,709,Estacion_85,Carrera 7,TZ020,0.0,2
699,Estacion_75,701,Estacion_77,Carrera 7,TZ020,0.0,2
701,Estacion_77,699,Estacion_75,Carrera 7,TZ020,0.0,2
701,Estacion_77,703,Estacion_79,Carrera 7,TZ020,0.0,2
703,Estacion_79,701,Estacion_77,Carrera 7,TZ020,0.0,2
703,Estacion_79,697,Estacion_73,Carrera 7,TZ020,0.0,2
697,Estacion_73,703,Estacion_79,Carrera 7,TZ020,0.0,2
697,Estacion_73,737,Estacion_113,Carrera 7,TZ020,0.0,2
737,Estacion_113,697,Estacion_73,Carrera 7,TZ020,0.0,2
737,Estacion_113,739,Estacion_115,Carrera 7,TZ020,0.0,2
739,Estacion_115,737,Estacion_113,Carrera 7,TZ020,0.0,2
738,Estacion_114,744,Estacion_120,Carrera 7,TZ020,0.0,2
744,Estacion_120,738,Estacion_114,Carrera 7,TZ020,0.0,2
750,Estacion_126,720,Estacion_96,Carrera 7,TZ020,0.0,2
720,Estacion_96,750,Estacion_126,Carrera 7,TZ020,0.0,2
724,Estacion_100,732,Estacion_108,Carrera 7,TZ020,0.0,2
732,Estacion_108,724,Estacion_100,Carrera 7,TZ020,0.0,2
735,Estacion_111,742,Estacion_118,Carrera 7,TZ020,0.0,2
742,Estacion_118,735,Estacion_111,Carrera 7,TZ020,0.0,2
743,Estacion_119,715,Estacion_91,Carrera 7,TZ020,0.0,2
715,Estacion_91,743,Estacion_119,Carrera 7,TZ020,0.0,2
716,Estacion_92,704,Estacion_80,Carrera 7,TZ020,0.0,2
704,Estacion_80,716,Estacion_92,Carrera 7,TZ020,0.0,2
708,Estacion_84,692,Estacion_68,Carrera 7,TZ020,0.0,2
692,Estacion_68,708,Estacion_84,Carrera 7,TZ020,0.0,2
688,Estacion_64,695,Estacion_71,Carrera 7,TZ020,0.0,2
695,Estacion_71,688,Estacion_64,Carrera 7,TZ020,0.0,2
695,Estacion_71,698,Estacion_74,Carrera 7,TZ020,0.0,2
698,Estacion_74,695,Estacion_71,Carrera 7,TZ020,0.0,2
694,Estacion_70,759,Estacion_135,Carrera 7,TZ020,0.0,2
759,Estacion_135,694,Estacion_70,Carrera 7,TZ020,0.0,2
755,Estacion_131,753,Estacion_129,Carrera 7,TZ020,0.0,2
753,Estacion_129,755,Estacion_131,Carrera 7,TZ020,0.0,2
752,Estacion_128,873,Estacion_147,Carrera 7,TZ020,0.0,2
873,Estacion_147,752,Estacion_128,Carrera 7,TZ020,0.0,2
770,Estacion_146,933,Estacion_149,Carrera 7,TZ020,0.0,2
933,Estacion_149,770,Estacion_146,Carrera 7,TZ020,0.0,2
931,Estacion_148,764,Estacion_140,Carrera 7,TZ020,0.0,2
764,Estacion_140,931,Estacion_148,Carrera 7,TZ020,0.0,2
766,Estacion_142,760,Estacion_136,Carrera 7,TZ020,0.0,2
760,Estacion_136,766,Estacion_142,Carrera 7,TZ020,0.0,2
758,Estacion_134,691,Estacion_67,Carrera 7,TZ020,73.76128411859855,2
691,Estacion_67,758,Estacion_134,Carrera 7,TZ020,73.76128411859855,2
684,Estacion_60,644,Estacion_20,Carrera 7,TZ020,596.4222747290025,2
644,Estacion_20,684,Estacion_60,Carrera 7,TZ020,596.4222747290025,2
696,Estacion_72,736,Estacion_112,Carrera 7,TZ020,0.0,2
736,Estacion_112,696,Estacion_72,Carrera 7,TZ020,0.0,2
736,Estacion_112,710,Estacion_86,Carrera 7,TZ020,0.0,2
710,Estacion_86,736,Estacion_112,Carrera 7,TZ020,0.0,2
710,Estacion_86,645,Estacion_21,Carrera 7,TZ020,0.0,2
645,Estacion_21,710,Estacion_86,Carrera 7,TZ020,0.0,2
645,Estacion_21,725,Estacion_101,Carrera 7,TZ020,67.43940189883278,2
725,Estacion_101,645,Estacion_21,Carrera 7,TZ020,67.43940189883278,2
726,Estacion_102,713,Estacion_89,Carrera 7,TZ020,15.849506427746292,2
713,Estacion_89,726,Estacion_102,Carrera 7,TZ020,15.849506427746292,2
713,Estacion_89,649,Estacion_25,Carrera 7,TZ020,325.5680634075293,2
649,Estacion_25,713,Estacion_89,Carrera 7,TZ020,325.5680634075293,2
712,Estacion_88,685,Estacion_61,Carrera 7,TZ020,204.4765689382848,2
685,Estacion_61,712,Estacion_88,Carrera 7,TZ020,204.4765689382848,2
650,Estacion_26,659,Estacion_35,Carrera 7,TZ020,0.0,2
659,Estacion_35,650,Estacion_26,Carrera 7,TZ020,0.0,2
659,Estacion_35,717,Estacion_93,Carrera 7,TZ020,0.0,2
717,Estacion_93,659,Estacion_35,Carrera 7,TZ020,0.0,2
717,Estacion_93,630,Estacion_6,Carrera 7,TZ020,0.0,2
630,Estacion_6,717,Estacion_93,Carrera 7,TZ020,0.0,2
652,Estacion_28,740,Estacion_116,Carrera 7,TZ020,59.25931276940355,2
740,Estacion_116,652,Estacion_28,Carrera 7,TZ020,59.25931276940355,2
740,Estacion_116,680,Estacion_56,Carrera 7,TZ020,36.676735758901486,2
680,Estacion_56,740,Estacion_116,Carrera 7,TZ020,36.676735758901486,2
686,Estacion_62,714,Estacion_90,Carrera 7,TZ020,32.47109895752237,2
714,Estacion_90,686,Estacion_62,Carrera 7,TZ020,32.47109895752237,2
670,Estacion_46,762,Estacion_138,Carrera 7,TZ020,114.25535560407843,2
762,Estacion_138,670,Estacion_46,Carrera 7,TZ020,114.25535560407843,2
762,Estacion_138,628,Estacion_4,Carrera 7,TZ020,332.55626753459546,2
628,Estacion_4,762,Estacion_138,Carrera 7,TZ020,332.55626753459546,2
633,Estacion_9,673,Estacion_49,Carrera 7,TZ020,53.72248537626274,2
673,Estacion_49,633,Estacion_9,Carrera 7,TZ020,53.72248537626274,2
631,Estacion_7,664,Estacion_40,Carrera 7,TZ020,0.0,2
664,Estacion_40,631,Estacion_7,Carrera 7,TZ020,0.0,2
664,Estacion_40,754,Estacion_130,Carrera 7,TZ020,0.0,2
754,Estacion_130,664,Estacion_40,Carrera 7,TZ020,0.0,2
754,Estacion_130,718,Estacion_94,Carrera 7,TZ020,0.0,2
718,Estacion_94,754,Estacion_130,Carrera 7,TZ020,0.0,2
718,Estacion_94,757,Estacion_133,Carrera 7,TZ020,628.9214548078389,2
757,Estacion_133,718,Estacion_94,Carrera 7,TZ020,628.9214548078389,2
757,Estacion_133,682,Estacion_58,Carrera 7,TZ020,1344.4982021972837,2
682,Estacion_58,757,Estacion_133,Carrera 7,TZ020,1344.4982021972837,2
682,Estacion_58,763,Estacion_139,Carrera 7,TZ020,48.50758739835146,2
763,Estacion_139,682,Estacion_58,Carrera 7,TZ020,48.50758739835146,2
763,Estacion_139,672,Estacion_48,Carrera 7,TZ020,215.1050249852251,2
672,Estacion_48,763,Estacion_139,Carrera 7,TZ020,215.1050249852251,2
731,Estacion_107,637,Estacion_13,Carrera 7,TZ020,5.203136097423339,2
637,Estacion_13,731,Estacion_107,Carrera 7,TZ020,5.203136097423339,2
678,Estacion_54,676,Estacion_52,Carrera 7,TZ020,0.0,2
676,Estacion_52,678,Estacion_54,Carrera 7,TZ020,0.0,2
677,Estacion_53,683,Estacion_59,Carrera 7,TZ020,0.0,2
683,Estacion_59,677,Estacion_53,Carrera 7,TZ020,0.0,2
722,Estacion_98,675,Estacion_51,Carrera 7,TZ020,0.0,2
675,Estacion_51,722,Estacion_98,Carrera 7,TZ020,0.0,2
675,Estacion_51,638,Estacion_14,Carrera 7,TZ020,0.0,2
638,Estacion_14,675,Estacion_51,Carrera 7,TZ020,0.0,2
638,Estacion_14,768,Estacion_144,Carrera 7,TZ020,0.0,2
768,Estacion_144,638,Estacion_14,Carrera 7,TZ020,0.0,2
636,Estacion_12,633,Estacion_9,Calle 26,TZ017,0.0,2
633,Estacion_9,636,Estacion_12,Calle 26,TZ017,0.0,2
637,Estacion_13,641,Estacion_17,Calle 26,TZ017,0.0,2
641,Estacion_17,637,Estacion_13,Calle 26,TZ017,0.0,2
640,Estacion_16,648,Estacion_24,Calle 26,TZ017,0.0,2
648,Estacion_24,640,Estacion_16,Calle 26,TZ017,0.0,2
649,Estacion_25,642,Estacion_18,Calle 26,TZ017,0.0,2
642,Estacion_18,649,Estacion_25,Calle 26,TZ017,0.0,2
647,Estacion_23,652,Estacion_28,Calle 26,TZ017,0.0,2
652,Estacion_28,647,Estacion_23,Calle 26,TZ017,0.0,2
653,Estacion_29,650,Estacion_26,Calle 26,TZ017,0.0,2
650,Estacion_26,653,Estacion_29,Calle 26,TZ017,0.0,2
651,Estacion_27,654,Estacion_30,Calle 26,TZ017,0.0,2
654,Estacion_30,651,Estacion_27,Calle 26,TZ017,0.0,2
655,Estacion_31,657,Estacion_33,Calle 26,TZ017,0.0,2
657,Estacion_33,655,Estacion_31,Calle 26,TZ017,0.0,2
681,Estacion_57,658,Estacion_34,Calle 26,TZ017,0.0,2
658,Estacion_34,681,Estacion_57,Calle 26,TZ017,0.0,2
669,Estacion_45,673,Estacion_49,Calle 26,TZ017,0.0,2
673,Estacion_49,669,Estacion_45,Calle 26,TZ017,0.0,2
685,Estacion_61,674,Estacion_50,Calle 26,TZ017,0.0,2
674,Estacion_50,685,Estacion_61,Calle 26,TZ017,0.0,2
687,Estacion_63,682,Estacion_58,Calle 26,TZ017,0.0,2
682,Estacion_58,687,Estacion_63,Calle 26,TZ017,0.0,2
683,Estacion_59,691,Estacion_67,Calle 26,TZ017,0.0,2
691,Estacion_67,683,Estacion_59,Calle 26,TZ017,0.0,2
688,Estacion_64,736,Estacion_112,Calle 26,TZ017,0.0,2
736,Estacion_112,688,Estacion_64,Calle 26,TZ017,0.0,2
736,Estacion_112,721,Estacion_97,Calle 26,TZ017,0.0,2
721,Estacion_97,736,Estacion_112,Calle 26,TZ017,0.0,2
723,Estacion_99,692,Estacion_68,Calle 26,TZ017,0.0,2
692,Estacion_68,723,Estacion_99,Calle 26,TZ017,0.0,2
717,Estacion_93,719,Estacion_95,Calle 26,TZ017,0.0,2
719,Estacion_95,717,Estacion_93,Calle 26,TZ017,0.0,2
720,Estacion_96,751,Estacion_127,Calle 26,TZ017,0.0,2
751,Estacion_127,720,Estacion_96,Calle 26,TZ017,0.0,2
751,Estacion_127,737,Estacion_113,Calle 26,TZ017,0.0,2
737,Estacion_113,751,Estacion_127,Calle 26,TZ017,0.0,2
739,Estacion_115,724,Estacion_100,Calle 26,TZ017,0.0,2
724,Estacion_100,739,Estacion_115,Calle 26,TZ017,0.0,2
735,Estacion_111,750,Estacion_126,Calle 26,TZ017,0.0,2
750,Estacion_126,735,Estacion_111,Calle 26,TZ017,0.0,2
750,Estacion_126,745,Estacion_121,Calle 26,TZ017,0.0,2
745,Estacion_121,750,Estacion_126,Calle 26,TZ017,0.0,2
741,Estacion_117,743,Estacion_119,Calle 26,TZ017,0.0,2
743,Estacion_119,741,Estacion_117,Calle 26,TZ017,0.0,2
744,Estacion_120,759,Estacion_135,Calle 26,TZ017,0.0,2
759,Estacion_135,744,Estacion_120,Calle 26,TZ017,0.0,2
933,Estacion_149,765,Estacion_141,Calle 26,TZ017,0.0,2
765,Estacion_141,933,Estacion_149,Calle 26,TZ017,0.0,2
768,Estacion_144,761,Estacion_137,Calle 26,TZ017,0.0,2
761,Estacion_137,768,Estacion_144,Calle 26,TZ017,0.0,2
766,Estacion_142,630,Estacion_6,Calle 26,TZ017,41.97639364336177,2
630,Estacion_6,766,Estacion_142,Calle 26,TZ017,41.97639364336177,2
630,Estacion_6,742,Estacion_118,Calle 26,TZ017,66.24088561542362,2
742,Estacion_118,630,Estacion_6,Calle 26,TZ017,66.24088561542362,2
742,Estacion_118,665,Estacion_41,Calle 26,TZ017,145.0983701294807,2
665,Estacion_41,742,Estacion_118,Calle 26,TZ017,145.0983701294807,2
661,Estacion_37,718,Estacion_94,Calle 26,TZ017,123.19580111440098,2
718,Estacion_94,661,Estacion_37,Calle 26,TZ017,123.19580111440098,2
718,Estacion_94,746,Estacion_122,Calle 26,TZ017,179.30732486409812,2
746,Estacion_122,718,Estacion_94,Calle 26,TZ017,179.30732486409812,2
760,Estacion_136,638,Estacion_14,Calle 26,TZ017,159.75303304929548,2
638,Estacion_14,760,Estacion_136,Calle 26,TZ017,159.75303304929548,2
653,Estacion_29,655,Estacion_31,Calle 80,TZ006,0.0,2
655,Estacion_31,653,Estacion_29,Calle 80,TZ006,0.0,2
680,Estacion_56,657,Estacion_33,Calle 80,TZ006,0.0,2
657,Estacion_33,680,Estacion_56,Calle 80,TZ006,0.0,2
661,Estacion_37,662,Estacion_38,Calle 80,TZ006,0.0,2
662,Estacion_38,661,Estacion_37,Calle 80,TZ006,0.0,2
664,Estacion_40,666,Estacion_42,Calle 80,TZ006,0.0,2
666,Estacion_42,664,Estacion_40,Calle 80,TZ006,0.0,2
684,Estacion_60,673,Estacion_49,Calle 80,TZ006,0.0,2
673,Estacion_49,684,Estacion_60,Calle 80,TZ006,0.0,2
686,Estacion_62,681,Estacion_57,Calle 80,TZ006,0.0,2
681,Estacion_57,686,Estacion_62,Calle 80,TZ006,0.0,2
683,Estacion_59,687,Estacion_63,Calle 80,TZ006,0.0,2
687,Estacion_63,683,Estacion_59,Calle 80,TZ006,0.0,2
687,Estacion_63,685,Estacion_61,Calle 80,TZ006,0.0,2
685,Estacion_61,687,Estacion_63,Calle 80,TZ006,0.0,2
685,Estacion_61,689,Estacion_65,Calle 80,TZ006,0.0,2
689,Estacion_65,685,Estacion_61,Calle 80,TZ006,0.0,2
744,Estacion_120,737,Estacion_113,Calle 80,TZ006,0.0,2
737,Estacion_113,744,Estacion_120,Calle 80,TZ006,0.0,2
735,Estacion_111,749,Estacion_125,Calle 80,TZ006,0.0,2
749,Estacion_125,735,Estacion_111,Calle 80,TZ006,0.0,2
749,Estacion_125,745,Estacion_121,Calle 80,TZ006,0.0,2
745,Estacion_121,749,Estacion_125,Calle 80,TZ006,0.0,2
750,Estacion_126,746,Estacion_122,Calle 80,TZ006,0.0,2
746,Estacion_122,750,Estacion_126,Calle 80,TZ006,0.0,2
747,Estacion_123,755,Estacion_131,Calle 80,TZ006,0.0,2
755,Estacion_131,747,Estacion_123,Calle 80,TZ006,0.0,2
752,Estacion_128,768,Estacion_144,Calle 80,TZ006,0.0,2
768,Estacion_144,752,Estacion_128,Calle 80,TZ006,0.0,2
767,Estacion_143,931,Estacion_148,Calle 80,TZ006,0.0,2
931,Estacion_148,767,Estacion_143,Calle 80,TZ006,0.0,2
933,Estacion_149,718,Estacion_94,Calle 80,TZ006,114.50924681267504,2
718,Estacion_94,933,Estacion_149,Calle 80,TZ006,114.50924681267504,2
718,Estacion_94,665,Estacion_41,Calle 80,TZ006,1109.696611041084,2
665,Estacion_41,718,Estacion_94,Calle 80,TZ006,1109.696611041084,2
873,Estacion_147,626,Estacion_2,Caracas Sur,TZ013,1371.7176841896369,1
626,Estacion_2,873,Estacion_147,Caracas Sur,TZ013,1371.7176841896369,1
654,Estacion_30,631,Estacion_7,Caracas Sur,TZ013,0.0,1
631,Estacion_7,654,Estacion_30,Caracas Sur,TZ013,0.0,1
631,Estacion_7,656,Estacion_32,Caracas Sur,TZ013,0.0,1
656,Estacion_32,631,Estacion_7,Caracas Sur,TZ013,0.0,1
686,Estacion_62,639,Estacion_15,Caracas Sur,TZ013,0.0,1
639,Estacion_15,686,Estacion_62,Caracas Sur,TZ013,0.0,1
689,Estacion_65,692,Estacion_68,Caracas Sur,TZ013,0.0,1
692,Estacion_68,689,Estacion_65,Caracas Sur,TZ013,0.0,1
694,Estacion_70,691,Estacion_67,Caracas Sur,TZ013,0.0,1
691,Estacion_67,694,Estacion_70,Caracas Sur,TZ013,0.0,1
695,Estacion_71,704,Estacion_80,Caracas Sur,TZ013,0.0,1
704,Estacion_80,695,Estacion_71,Caracas Sur,TZ013,0.0,1
718,Estacion_94,703,Estacion_79,Caracas Sur,TZ013,0.0,1
703,Estacion_79,718,Estacion_94,Caracas Sur,TZ013,0.0,1
703,Estacion_79,719,Estacion_95,Caracas Sur,TZ013,0.0,1
719,Estacion_95,703,Estacion_79,Caracas Sur,TZ013,0.0,1
726,Estacion_102,723,Estacion_99,Caracas Sur,TZ013,0.0,1
723,Estacion_99,726,Estacion_102,Caracas Sur,TZ013,0.0,1
727,Estacion_103,735,Estacion_111,Caracas Sur,TZ013,0.0,1
735,Estacion_111,727,Estacion_103,Caracas Sur,TZ013,0.0,1
738,Estacion_114,740,Estacion_116,Caracas Sur,TZ013,0.0,1
740,Estacion_116,738,Estacion_114,Caracas Sur,TZ013,0.0,1
750,Estacion_126,655,Estacion_31,Caracas Sur,TZ013,0.0,1
655,Estacion_31,750,Estacion_126,Caracas Sur,TZ013,0.0,1
655,Estacion_31,751,Estacion_127,Caracas Sur,TZ013,0.0,1
751,Estacion_127,655,Estacion_31,Caracas Sur,TZ013,0.0,1
755,Estacion_131,760,Estacion_136,Caracas Sur,TZ013,0.0,1
760,Estacion_136,755,Estacion_131,Caracas Sur,TZ013,0.0,1
766,Estacion_142,759,Estacion_135,Caracas Sur,TZ013,0.0,1
759,Estacion_135,766,Estacion_142,Caracas Sur,TZ013,0.0,1
759,Estacion_135,767,Estacion_143,Caracas Sur,TZ013,0.0,1
767,Estacion_143,759,Estacion_135,Caracas Sur,TZ013,0.0,1
638,Estacion_14,718,Estacion_94,Calle 80,TZ005,0.0,1
718,Estacion_94,638,Estacion_14,Calle 80,TZ005,0.0,1
718,Estacion_94,748,Estacion_124,Calle 80,TZ005,0.0,1
748,Estacion_124,718,Estacion_94,Calle 80,TZ005,0.0,1
748,Estacion_124,661,Estacion_37,Calle 80,TZ005,217.37257595210284,1
661,Estacion_37,748,Estacion_124,Calle 80,TZ005,217.37257595210284,1
760,Estacion_136,630,Estacion_6,Calle 80,TZ005,50.384125375469836,1
630,Estacion_6,760,Estacion_136,Calle 80,TZ005,50.384125375469836,1
630,Estacion_6,689,Estacion_65,Calle 80,TZ005,10.108372676094518,1
689,Estacion_65,630,Estacion_6,Calle 80,TZ005,10.108372676094518,1
689,Estacion_65,742,Estacion_118,Calle 80,TZ005,0.0,1
742,Estacion_118,689,Estacion_65,Calle 80,TZ005,0.0,1
705,Estacion_81,657,Estacion_33,Calle 80,TZ005,0.0,1
657,Estacion_33,705,Estacion_81,Calle 80,TZ005,0.0,1
657,Estacion_33,639,Estacion_15,Calle 80,TZ005,72.0627649893263,1
639,Estacion_15,657,Estacion_33,Calle 80,TZ005,72.0627649893263,1
639,Estacion_15,726,Estacion_102,Calle 80,TZ005,22.70864810376645,1
726,Estacion_102,639,Estacion_15,Calle 80,TZ005,22.70864810376645,1
707,Estacion_83,659,Estacion_35,Calle 80,TZ005,373.6797317296396,1
659,Estacion_35,707,Estacion_83,Calle 80,TZ005,373.6797317296396,1
659,Estacion_35,665,Estacion_41,Calle 80,TZ005,247.7588012374398,1
665,Estacion_41,659,Estacion_35,Calle 80,TZ005,247.7588012374398,1
665,Estacion_41,768,Estacion_144,Calle 80,TZ005,179.76479827904495,1
768,Estacion_144,665,Estacion_41,Calle 80,TZ005,179.76479827904495,1
768,Estacion_144,664,Estacion_40,Calle 80,TZ005,106.7418649340259,1
664,Estacion_40,768,Estacion_144,Calle 80,TZ005,106.7418649340259,1
